Mimi Miyagi,26.0
Mandie Taketa,32.0
Kathy Lee,26.0
Annabel Chong,22.0
Smith Cho,28.0
Daniel Dae Kim,40.0
Yessica Kumala,25.0
Stephen Chow,37.0
Soon-Yi Previn,29.0
Qiuyan Huang,27.0
Nina Li Chi,27.0
Margaret Cho,25.0
Imelda Marcos,39.0
Feng-Jiao Lin,40.0
Dewi Sukarno,36.0
Connie Chung,39.0
Yun-Fat Chow,39.0
Betsy Arakawa,36.0
April,25.0
Mai Shiraishi,23.0
Mira Pak,29.0
Suzu Hirose,20.0
Gubgib Sumontip,21.0
Jared Pobre,37.0
Mitsu Dan,24.0
Levy Tran,24.0
Sui He,25.0
Ri Sol-ju,23.0
Kanna Hashimoto,19.0
Yoo Hye-Yeon,25.0
Aiko Climaco,21.0
Sulli Choi,22.0
Eun-ji Jung,21.0
Ayame Gouriki,19.0
Yeon Woo-jin,20.0
Hyun-Woo Ji,25.0
Lee Min-ho (actor born 1993),22.0
Choi Dong-Joon,25.0
Iu,19.0
Khalil Ramos,17.0
Marco Gumabao,20.0
Katrina Nevada,26.0
Jong-Suk Lee,23.0
Maya Fukuzawa,20.0
Yaya Han,27.0
Siray Kong,25.0
Julie Chua,20.0
Azusa Togashi,22.0
Ming Xi,20.0
Kelvin Yu Of Itchyworms,25.0
Laureen Uy,24.0
Kasumi Arimura,20.0
Neil Coleta,24.0
Carmina Topacio,18.0
Bianca Umali,21.0
Kim Rodriguez,20.0
Ji-hyun Hwang,24.0
Lee Junho,19.0
In-hwa Jeon,32.0
Devon Seron,23.0
Kwang-ryul Jun,42.0
Minho Choi,21.0
Nurul Elfira Loy,23.0
Shi-Yoon Yoon,20.0
Haruna Kawaguchi,19.0
Hong-ki Lee,23.0
Ayaka Noda,20.0
Min-woo No,19.0
Sungha Jung,10.0
Krystal Jung,22.0
Bom Park,23.0
Young-bae Dong,19.0
Rola Chen,22.0
Taeyeon,20.0
Kim Jae Wook,26.0
Erina Mano,19.0
Shigeo Tokuda,62.0
Taka Katô,34.0
Bianca Bai,23.0
Rina Nagasaki,18.0
Haruna Kojima,22.0
Se-Kyung Shin,21.0
Dong-hae Lee,23.0
Ami Tokitô,20.0
Nichkhun,18.0
Chotiros Suriyawong,28.0
Maimi Yajima,23.0
Aaron Yan,23.0
Miho Maeshima,22.0
Cha Seung-won,28.0
Ayano Murasaki,25.0
Nishimura Rika,8.0
Psy,36.0
Airi Suzuki,18.0
Sayumi Michishige,20.0
Jae-Joong Kim,24.0
Mutya Orquia,5.0
Julian Trono,20.0
Yoo-chun Park,23.0
Sang-wook Joo,30.0
Rio Hamasaki,24.0
Kana Tsugihara,22.0
Akane Suzuki,20.0
Maki Tomoda,31.0
Yoshiya Minami,26.0
Emi Takei,22.0
Chise Nakamura,18.0
Mirei Kiritani,21.0
Nanami Sakuraba,22.0
Sang-woo Lee,25.0
Xyriel Manabat,4.0
Arie Reyes,20.0
Aria Clemente,20.0
Jamie Rivera,30.0
Erica Villongco,19.0
Megumi Kagurazaka,26.0
Jimmy Wong,24.0
Kitty,19.0
Bryan Termulo,27.0
Timothy Tan,22.0
Wynwyn Marquez,26.0
Mark Zambrano,33.0
Guji Lorenzana,27.0
Maria Ho,23.0
Min-Jung Lee,24.0
Pia Cabreira,27.0
Patrick Meneses,29.0
Nozomi Takeuchi,25.0
Yurika Tachibana,23.0
Masako Umemiya,23.0
Hisae Ukita,22.0
Emi Yamamoto,23.0
Megumi Yokoyama,31.0
Kaoru Yumi,25.0
Rika Kawamura,24.0
Yumi Sugimoto,21.0
Abigail Lesley Cruz,26.0
JC Tiuseco,26.0
Asami Abe,18.0
Takao Ayatsuki,16.0
Jo Yun Ok,34.0
Shiori Kanzaki,20.0
Nana Konishi,20.0
Takeru Satoh,25.0
Ian Dy,24.0
Enzo Pineda,21.0
Sef Cadayona,20.0
Dominic Roco,27.0
Carl Guevara,19.0
Natsuhi Ueno,22.0
Bugoy Cariño,7.0
Princess Manzon,23.0
Huang Youlong,29.0
Junko Lewis,30.0
Chubi del Rosario,25.0
Noriko Kijima,20.0
Johan Santos,22.0
Yû Abiru,22.0
Rico J. Puno,45.0
Nana Okada,22.0
Soo Kyung Lee,24.0
Ashley Vee,27.0
Joem Bascon,23.0
Lyn Ynchausti,28.0
Kristel Fulgar,18.0
Diana Bang,26.0
Lynn DeLaRosa,26.0
Hana Mae Lee,25.0
Noriko Salo,32.0
Arron Villaflor,19.0
Francis Magundayao,11.0
Zaijian Jaranilla,9.0
Osric Chau,22.0
Mayumi Kai,19.0
RR Enriquez,27.0
Mark Escueta,20.0
Liu Wen,29.0
Jeremy Marquez,24.0
Biboy Ramirez,30.0
Jaycee Parker,30.0
Sean Fujiyoshi,20.0
Rainier Castillo,23.0
Rich Asuncion,26.0
Jigo Garcia,31.0
Lui Villaruz,25.0
Alexie Phillips,20.0
Dionne Monsanto,26.0
Elita Loresca,32.0
Aifha Medina,21.0
Tony Boy Cojuangco,43.0
Joseph Bitangcol,26.0
Marky Cielo,23.0
Meryll Soriano,26.0
Meryll Soriano,25.0
Sheena Sakai,26.0
Champ Liu-Pio,24.0
Carlene Aguilar,26.0
Tanya Garcia,29.0
Caroline Pal,27.0
Caroline Pal,42.0
Yôko Kumada,22.0
Kim Loan Duong,26.0
A-Mei,22.0
Rila Fukushima,20.0
Ken Shimizu,29.0
Park Eun Bin,22.0
Keiko Matsui,29.0
Jessica Bangkok,30.0
Brandon Soo Hoo,17.0
Keni Styles,32.0
Sunisa Kim,25.0
Wakana Matsumoto,23.0
Debra Ling,30.0
James Lowe,20.0
Panward Hemmanee,22.0
Evelyn Lin,23.0
Nam-gil Kim,27.0
Si-yeon Park,22.0
Iwa Moto,23.0
Yinling of Joytoy,25.0
Xiaoming Huang,29.0
Kevin Santos,21.0
Dong-Wook Lee,24.0
Joshua Dionisio,17.0
Ayano Tachibana,19.0
Ken'ichi Matsuyama,21.0
Mitsuki Tanimura,25.0
Chocoball Mukai,37.0
CJ Navato,24.0
Kana Ito,23.0
Shelby Rabara,29.0
Sharlene San Pedro,16.0
Ji-hun Lee,28.0
Soo Go,26.0
Bo-young Lee,26.0
Sheree,30.0
Ayumi Kinoshita,21.0
Ji-min Han,23.0
Jin Ryu,29.0
So-yi Yoon,24.0
Rina Akiyama,25.0
Jae-won Kim,25.0
